updated,open,high,low,close,average,volume
2018-01-27,11104.34,11638.69,10879.2,11459.71,11258.945,90873
2018-01-26,11175.87,11656.54,10346.86,11104.2,11001.7,142350
2018-01-25,11428.11,11741.92,10930.34,11175.87,11336.13,93317
2018-01-24,10853.78,11531.6,10506.55,11429.02,11019.075,115804
2018-01-23,10814.52,11388.52,9980.5,10858.23,10684.51,158868
2018-01-22,11549.98,11913.74,10067.76,10814.52,10990.75,165723
2018-01-21,12783.54,12787.35,11101.73,11549.93,11944.54,130427
2018-01-20,11521.82,13031.04,11502.11,12783.94,12266.575,119084
2018-01-19,11175.52,11780.49,10867.18,11521.76,11323.835,110885
2018-01-18,11162.7,12018.43,10642.33,11175.52,11330.38,204918
2018-01-17,11282.49,11736.3,9205.38,11162.7,10470.84,348631
2018-01-16,13634.6,13648.84,10032.69,11282.49,11840.765,325702
2018-01-15,13638.63,14355.82,13416.71,13631.98,13886.265,84089
2018-01-14,14244.12,14415.67,13031.91,13638.63,13723.79,81536
2018-01-13,13841.19,14595.04,13830.28,14243.12,14212.66,71300
2018-01-12,13308.06,14129.08,12851.91,13841.19,13490.495,102068
2018-01-11,14920.36,14979.96,12825.95,13308.06,13902.955,173452
2018-01-10,14468.09,14919.49,13450.54,14919.49,14185.015,142303
2018-01-09,14976.17,15390.28,14221.55,14468.5,14805.915,99730
2018-01-08,16228.26,16302.92,13902.31,14976.17,15102.615,142453
2018-01-07,17174.5,17184.81,15791.13,16228.16,16487.97,79006
2018-01-06,16954.76,17252.85,16286.57,17172.3,16769.71,83927
2018-01-05,15180.08,17126.95,14832.36,16954.78,15979.655,141960
2018-01-04,15156.49,15408.66,14244.67,15180.08,14826.665,110968
2018-01-03,14754.09,15435.01,14579.71,15156.62,15007.36,106543
2018-01-02,13444.88,15306.13,12934.16,14754.13,14120.145,137732
2018-01-01,13850.49,13921.53,12877.67,13444.88,13399.6,78425
2017-12-31,12532.38,14241.82,12359.43,13850.4,13300.625,111270
2017-12-30,14392.14,14461.46,11962.09,12531.52,13211.775,182065
2017-12-29,14398.45,15109.81,13951.08,14392.57,14530.445,118874
2017-12-28,15416.34,15505.51,13466.07,14398.7,14485.79,170366
2017-12-27,15757.02,16514.59,14534.66,15416.64,15524.625,138705
2017-12-26,13830.19,16094.67,13748.49,15756.56,14921.58,143135
2017-12-25,13789.95,14467.43,13010.71,13833.49,13739.07,107475
2017-12-24,14396.63,14413.72,12166.45,13789.95,13290.085,182417
2017-12-23,13664.97,15493.23,13356.07,14396.46,14424.65,170169
2017-12-22,15632.12,15823.72,10875.71,13664.97,13349.715,466980
2017-12-21,16461.09,17301.83,14952.98,15632.12,16127.405,163735
2017-12-20,17521.73,17813.6,15642.69,16461.97,16728.145,227676
2017-12-19,18971.19,19021.97,16812.8,17523.7,17917.385,174543
2017-12-18,19065.71,19221.1,18114.42,18972.32,18667.76,139251
2017-12-17,19346.6,19870.62,18750.91,19065.71,19310.765,117408
2017-12-16,17594.08,19587.7,17318.54,19345.49,18453.12,112173
2017-12-15,16467.91,17987.03,16442.2,17604.85,17214.615,153651
2017-12-14,16286.82,16941.08,16023.64,16467.91,16482.36,107918
2017-12-13,17083.9,17267.96,15669.86,16286.82,16468.91,155407
2017-12-12,16733.29,17560.65,16254.53,17083.9,16907.59,132846
2017-12-11,15060.45,17399.18,15024.56,16732.47,16211.87,159724
2017-12-10,14839.98,15783.2,13031.0,15059.6,14407.1,201620
2017-12-09,16048.18,16313.18,13151.47,14843.42,14732.325,181979
2017-12-08,16867.98,17294.85,13906.1,16047.61,15600.475,286762
2017-12-07,13750.09,16879.26,13401.61,16850.31,15140.435,297108
2017-12-06,11667.13,13843.2,11661.76,13749.57,12752.48,191576
2017-12-05,11624.37,11901.87,11486.13,11667.13,11694.0,89687
2017-12-04,11244.2,11624.63,10917.81,11623.91,11271.22,93173
2017-12-03,10912.72,11851.09,10578.43,11246.21,11214.76,122125
2017-12-02,10861.47,11175.23,10715.55,10912.73,10945.39,86825
2017-12-01,9947.08,10942.8,9420.93,10861.47,10181.865,131918
2017-11-30,9848.05,10689.06,9023.77,9946.76,9856.415,187008
2017-11-29,9906.04,11417.84,8938.7,9837.86,10178.27,233325
2017-11-28,9732.63,9969.58,9638.2,9906.04,9803.89,87754
2017-11-27,9318.42,9733.61,9316.84,9733.2,9525.225,106902
2017-11-26,8754.62,9474.62,8746.56,9318.42,9110.59,85891
2017-11-25,8203.45,8761.98,8153.7,8754.69,8457.84,84670
2017-11-24,8013.38,8332.94,7900.17,8200.8,8116.555,72994
2017-11-23,8234.5,8266.55,8012.35,8013.41,8139.45,68010
2017-11-22,8099.92,8304.37,8091.63,8234.55,8198.0,65811
2017-11-21,8245.87,8368.36,7819.06,8099.97,8093.71,115454
2017-11-20,8042.64,8294.12,7947.28,8244.69,8120.7,75703
2017-11-19,7781.02,8100.87,7675.41,8042.64,7888.14,68618
2017-11-18,7699.95,7857.52,7458.9,7780.91,7658.21,74382
2017-11-17,7853.68,8000.19,7534.7,7699.95,7767.445,117347
2017-11-16,7283.02,7964.64,7119.17,7853.68,7541.905,133937
2017-11-15,6597.06,7330.06,6596.94,7283.22,6963.5,131120
2017-11-14,6522.45,6728.59,6419.18,6597.06,6573.885,96502
2017-11-13,5878.09,6760.15,5828.34,6522.45,6294.245,178340
2017-11-12,6339.87,6490.53,5493.64,5878.13,5992.085,269832
2017-11-11,6565.8,6821.5,6197.87,6339.86,6509.685,135719
2017-11-10,7129.59,7318.97,6406.05,6565.8,6862.51,222001
2017-11-09,7444.36,7457.12,7040.83,7129.59,7248.975,126769
2017-11-08,7102.23,7869.1,7026.97,7444.36,7448.035,220224
2017-11-07,6959.27,7222.37,6957.8,7102.75,7090.085,101044
2017-11-06,7389.55,7429.7,6934.73,6959.23,7182.215,159688
2017-11-05,7363.8,7599.44,7284.33,7389.55,7441.885,105727
2017-11-04,7146.98,7492.24,6957.84,7363.8,7225.04,106602
2017-11-03,7024.81,7445.62,6938.93,7152.12,7192.275,154886
2017-11-02,6737.78,7339.91,6737.77,7024.81,7038.84,238796
2017-11-01,6449.1,6738.74,6355.0,6737.78,6546.87,133191
2017-10-31,6124.28,6467.2,6090.83,6451.24,6279.015,101249
2017-10-30,6147.7,6226.18,6018.97,6124.28,6122.575,78624
2017-10-29,5726.61,6295.43,5679.37,6147.52,5987.4,163055
2017-10-28,5764.56,5871.04,5654.8,5726.61,5762.92,53232
2017-10-27,5887.62,5997.83,5692.32,5764.56,5845.075,83933
2017-10-26,5734.0,5970.4,5689.92,5887.61,5830.16,93675
2017-10-25,5513.08,5747.96,5375.64,5734.0,5561.8,105839
2017-10-24,5903.61,5904.63,5463.41,5513.08,5684.02,143735
2017-10-23,5982.86,6048.98,5644.22,5903.61,5846.6,137140
2017-10-22,6006.65,6070.56,5722.98,5982.86,5896.77,105030
2017-10-21,5993.11,6187.2,5874.54,6006.65,6030.87,112943
2017-10-20,5698.62,6075.32,5611.39,5993.11,5843.355,123860
2017-10-19,5576.71,5737.41,5517.62,5698.65,5627.515,83056
2017-10-18,5598.58,5601.3,5114.87,5575.83,5358.085,122020
2017-10-17,5759.25,5773.32,5521.09,5598.58,5647.205,65637
2017-10-16,5677.35,5795.33,5576.1,5759.33,5685.715,61358
2017-10-15,5824.71,5862.69,5448.22,5688.14,5655.455,101636
2017-10-14,5637.26,5839.62,5568.86,5824.71,5704.24,76224
2017-10-13,5432.62,5852.78,5391.97,5637.26,5622.375,215018
2017-10-12,4824.2,5432.63,4814.98,5432.62,5123.805,163916
2017-10-11,4763.36,4874.89,4718.6,4824.2,4796.745,70482
2017-10-10,4777.49,4930.0,4722.81,4763.36,4826.405,98485
2017-10-09,4611.7,4875.38,4556.15,4777.49,4715.765,110191
2017-10-08,4435.81,4622.87,4419.36,4611.7,4521.115,71366
2017-10-07,4371.94,4472.92,4319.48,4435.81,4396.2,40202
2017-10-06,4321.44,4422.15,4296.93,4371.94,4359.54,61692
2017-10-05,4218.66,4365.76,4143.35,4321.44,4254.555,63613
2017-10-04,4314.18,4355.29,4183.57,4218.66,4269.43,64081
2017-10-03,4401.32,4435.99,4230.73,4314.18,4333.36,81867
2017-10-02,4403.09,4477.38,4364.67,4401.32,4421.025,71201
2017-10-01,4360.62,4412.62,4258.32,4403.09,4335.47,60583
2017-09-30,4172.79,4383.27,4164.25,4360.62,4273.76,67493
2017-09-29,4195.65,4237.51,4030.37,4172.79,4133.94,97803
2017-09-28,4212.2,4274.64,4112.88,4195.65,4193.76,92228
2017-09-27,3892.7,4232.35,3882.08,4212.2,4057.215,117596
2017-09-26,3932.83,3982.31,3858.75,3892.7,3920.53,63252
2017-09-25,3667.52,3971.5,3665.67,3932.83,3818.585,100194
2017-09-24,3788.02,3790.89,3633.88,3667.52,3712.385,49661
2017-09-23,3600.83,3813.39,3563.18,3788.02,3688.285,67820
2017-09-22,3617.27,3753.51,3505.81,3600.83,3629.66,114717
2017-09-21,3882.16,3912.79,3576.54,3617.27,3744.665,145124
2017-09-20,3907.96,4053.04,3846.76,3882.16,3949.9,86645
2017-09-19,4100.28,4120.71,3852.22,3907.96,3986.465,123214
2017-09-18,3689.61,4122.75,3689.0,4100.28,3905.875,147927
2017-09-17,3698.92,3796.56,3485.83,3689.61,3641.195,96068
2017-09-16,3713.76,3893.67,3551.83,3698.92,3722.75,169361
2017-09-15,3243.08,3824.43,2979.88,3713.76,3402.155,448551
2017-09-14,3870.29,3930.69,3218.98,3243.08,3574.835,317592
2017-09-13,4158.92,4174.58,3752.01,3870.29,3963.295,186540
2017-09-12,4217.9,4387.76,4074.97,4158.92,4231.365,107041
2017-09-11,4245.89,4364.42,4134.62,4217.9,4249.52,88757
2017-09-10,4335.13,4338.08,4032.15,4245.89,4185.115,108075
2017-09-09,4326.45,4402.15,4185.33,4335.13,4293.74,77087
2017-09-08,4635.6,4699.59,4130.88,4326.45,4415.235,180364
2017-09-07,4618.71,4690.55,4493.2,4635.6,4591.875,70531
2017-09-06,4409.08,4660.04,4401.53,4618.71,4530.785,110931
2017-09-05,4267.45,4496.67,4004.62,4409.08,4250.645,158410
2017-09-04,4612.92,4621.01,4098.58,4267.45,4359.795,170399
2017-09-03,4573.8,4719.78,4397.74,4612.92,4558.76,102823
2017-09-02,4921.85,4976.52,4448.64,4573.8,4712.58,160770
2017-09-01,4735.11,4925.23,4690.17,4921.85,4807.7,102012
2017-08-31,4583.02,4765.07,4580.13,4735.11,4672.6,72293
2017-08-30,4597.31,4644.06,4491.79,4583.02,4567.925,68471
2017-08-29,4390.31,4647.83,4350.22,4597.31,4499.025,100801
2017-08-28,4345.75,4403.13,4195.23,4390.31,4299.18,75486
2017-08-27,4352.3,4408.18,4321.12,4345.75,4364.65,42516
2017-08-26,4364.41,4379.28,4263.28,4352.3,4321.28,46159
2017-08-25,4318.35,4461.71,4292.63,4364.41,4377.17,82901
2017-08-24,4141.09,4364.11,4111.71,4318.35,4237.91,72358
2017-08-23,4089.7,4255.62,4070.49,4141.09,4163.055,96649
2017-08-22,4005.1,4142.68,3612.21,4089.7,3877.445,169138
2017-08-21,4066.6,4097.25,3966.93,4005.1,4032.09,90644
2017-08-20,4150.45,4182.29,4034.4,4066.6,4108.345,70163
2017-08-19,4105.37,4189.68,3957.46,4150.45,4073.57,113724
2017-08-18,4278.92,4362.73,3978.28,4105.37,4170.505,144398
2017-08-17,4387.4,4487.5,4194.1,4278.92,4340.8,127475
2017-08-16,4161.66,4398.06,3938.62,4387.4,4168.34,112901
2017-08-15,4327.94,4436.48,3837.13,4161.66,4136.805,211581
2017-08-14,4062.6,4336.71,3978.95,4327.94,4157.83,128460
2017-08-13,3871.62,4189.42,3847.31,4062.6,4018.365,158586
2017-08-12,3654.37,3967.26,3611.36,3871.62,3789.31,123593
2017-08-11,3425.67,3706.48,3409.79,3654.37,3558.135,97564
2017-08-10,3348.79,3453.84,3322.92,3425.67,3388.38,71000
2017-08-09,3429.38,3437.15,3251.03,3348.79,3344.09,97062
2017-08-08,3401.91,3494.87,3357.15,3429.38,3426.01,106940
2017-08-07,3232.03,3425.13,3198.51,3401.91,3311.82,88111
2017-08-06,3262.8,3295.07,3166.52,3232.03,3230.795,60660
2017-08-05,2878.49,3344.01,2875.91,3262.8,3109.96,159402
2017-08-04,2809.99,2892.67,2779.51,2878.49,2836.09,68760
2017-08-03,2720.53,2822.88,2717.62,2809.99,2770.25,68102
2017-08-02,2746.99,2773.8,2668.87,2720.53,2721.335,81817
2017-08-01,2883.27,2946.02,2659.62,2746.99,2802.82,123174
2017-07-31,2766.49,2916.3,2723.05,2883.27,2819.675,91115
2017-07-30,2733.5,2773.06,2621.68,2766.49,2697.37,82717
2017-07-29,2806.75,2812.13,2699.42,2733.5,2755.775,84491
2017-07-28,2691.88,2843.78,2683.59,2806.75,2763.685,138904
2017-07-27,2559.21,2712.92,2547.74,2691.88,2630.33,103832
2017-07-26,2582.58,2631.73,2441.54,2559.21,2536.635,135502
2017-07-25,2763.42,2779.08,2472.62,2582.58,2625.85,205883
2017-07-24,2756.61,2798.89,2715.69,2763.42,2757.29,83009
2017-07-23,2836.53,2856.67,2675.65,2756.61,2766.16,108229
2017-07-22,2675.08,2876.71,2658.59,2836.53,2767.65,121917
2017-07-21,2866.02,2873.96,2622.54,2675.08,2748.25,193756
2017-07-20,2282.58,2932.81,2282.11,2866.02,2607.46,310335
2017-07-19,2320.23,2412.38,2243.13,2282.58,2327.755,154319
2017-07-18,2233.39,2400.74,2164.59,2320.23,2282.665,202621
2017-07-17,1914.09,2233.83,1913.79,2233.39,2073.81,176887
2017-07-16,1975.08,2044.41,1808.99,1914.09,1926.7,189643
2017-07-15,2234.17,2237.13,1974.03,1975.08,2105.58,155317
2017-07-14,2362.44,2370.53,2165.36,2234.17,2267.945,114411
2017-07-13,2403.09,2436.66,2334.96,2362.44,2385.81,88166
2017-07-12,2324.29,2424.82,2262.08,2403.09,2343.45,109522
2017-07-11,2344.02,2412.75,2265.48,2324.29,2339.115,146630
2017-07-10,2511.43,2530.34,2271.79,2344.02,2401.065,123797
2017-07-09,2564.86,2576.73,2509.65,2511.43,2543.19,39161
2017-07-08,2513.88,2568.73,2480.62,2564.86,2524.675,54508
2017-07-07,2614.24,2617.48,2484.73,2513.88,2551.105,90447
2017-07-06,2627.86,2634.84,2581.8,2614.24,2608.32,60155
2017-07-05,2617.32,2642.74,2562.04,2627.86,2602.39,89719
2017-07-04,2572.47,2658.73,2569.99,2617.32,2614.36,80675
2017-07-03,2536.46,2617.48,2506.3,2572.47,2561.89,83418
2017-07-02,2424.61,2555.34,2375.86,2536.46,2465.6,67757
2017-07-01,2480.61,2529.62,2387.47,2424.61,2458.545,66319
2017-06-30,2558.37,2576.28,2469.54,2480.61,2522.91,73001
2017-06-29,2577.74,2605.86,2526.51,2558.37,2566.185,75323
2017-06-28,2583.75,2616.95,2490.11,2577.74,2553.53,110423
2017-06-27,2446.05,2585.06,2309.63,2583.75,2447.345,159263
2017-06-26,2541.62,2584.75,2327.26,2446.05,2456.005,165825
2017-06-25,2590.05,2660.66,2472.37,2541.62,2566.515,86972
2017-06-24,2710.37,2741.56,2540.35,2590.05,2640.955,86964
2017-06-23,2722.84,2759.66,2699.48,2710.37,2729.57,56938
2017-06-22,2677.62,2757.32,2623.17,2722.84,2690.245,78297
2017-06-21,2754.38,2804.41,2624.35,2677.62,2714.38,116033
2017-06-20,2616.82,2800.48,2613.98,2754.38,2707.23,111303
2017-06-19,2539.56,2617.75,2518.78,2616.82,2568.265,81829
2017-06-18,2655.1,2676.04,2488.59,2539.56,2582.315,92004
2017-06-17,2508.58,2690.71,2454.81,2655.1,2572.76,95948
2017-06-16,2442.46,2536.42,2335.28,2508.58,2435.85,117206
2017-06-15,2467.27,2521.6,2125.56,2442.46,2323.58,262787
2017-06-14,2712.99,2803.72,2348.99,2467.27,2576.355,174189
2017-06-13,2656.77,2784.77,2647.44,2712.99,2716.105,116738
2017-06-12,2973.45,2985.06,2483.63,2656.77,2734.345,217963
2017-06-11,2900.25,2977.86,2867.25,2973.45,2922.555,83026
2017-06-10,2811.43,2914.19,2807.36,2900.25,2860.775,86516
2017-06-09,2798.78,2852.07,2786.07,2811.43,2819.07,67044
2017-06-08,2691.51,2808.41,2623.61,2798.78,2716.01,95420
2017-06-07,2870.5,2880.95,2626.56,2691.51,2753.755,122676
2017-06-06,2704.96,2931.24,2699.68,2870.5,2815.46,192228
2017-06-05,2524.06,2705.38,2523.92,2704.96,2614.65,86686
2017-06-04,2545.43,2559.79,2478.18,2524.06,2518.985,59478
2017-06-03,2492.6,2582.77,2449.95,2545.43,2516.36,70956
2017-06-02,2412.65,2493.97,2385.59,2492.6,2439.78,83028
2017-06-01,2303.34,2460.84,2303.34,2412.65,2382.09,122696
2017-05-31,2192.55,2330.62,2168.37,2303.34,2249.495,117749
2017-05-30,2278.21,2329.26,2147.1,2192.55,2238.18,120964
2017-05-29,2189.02,2337.35,2117.34,2278.21,2227.345,92235
2017-05-28,2052.43,2300.52,2051.07,2189.02,2175.795,125004
2017-05-27,2244.89,2322.37,1868.56,2052.43,2095.465,222952
2017-05-26,2306.96,2616.52,2051.45,2244.89,2333.985,191494
2017-05-25,2445.28,2781.76,2210.48,2307.22,2496.12,248438
2017-05-24,2272.58,2496.98,2263.29,2445.28,2380.135,149254
2017-05-23,2124.41,2286.3,2110.78,2272.58,2198.54,114179
2017-05-22,2044.19,2264.76,1998.61,2124.41,2131.685,174376
2017-05-21,2040.18,2094.94,1980.07,2044.19,2037.505,78775
2017-05-20,1962.0,2048.45,1944.4,2040.18,1996.425,89862
2017-05-19,1880.99,1969.7,1875.28,1962.0,1922.49,98759
2017-05-18,1801.3,1980.49,1791.12,1880.99,1885.805,73095
2017-05-17,1729.34,1842.83,1703.97,1801.3,1773.4,94618
2017-05-16,1708.92,1752.55,1653.72,1729.34,1703.135,75541
2017-05-15,1772.55,1776.65,1656.81,1708.92,1716.73,80241
2017-05-14,1763.74,1802.75,1736.13,1772.55,1769.44,40635
2017-05-13,1686.39,1770.5,1594.59,1763.74,1682.545,75467
2017-05-12,1819.29,1822.51,1641.18,1686.39,1731.845,109341
2017-05-11,1752.31,1864.76,1741.54,1819.29,1803.15,109009
2017-05-10,1697.5,1766.18,1664.99,1752.31,1715.585,89679
2017-05-09,1664.47,1757.39,1619.97,1697.5,1688.68,127228
2017-05-08,1554.45,1667.67,1552.86,1664.47,1610.265,107226
2017-05-07,1545.29,1572.89,1495.18,1554.45,1534.035,71355
2017-05-06,1507.77,1560.42,1503.93,1545.29,1532.175,59602
2017-05-05,1516.76,1588.11,1485.01,1507.77,1536.56,120379
2017-05-04,1485.55,1609.84,1437.11,1516.76,1523.475,136711
2017-05-03,1445.93,1496.39,1424.05,1485.55,1460.22,81717
2017-05-02,1415.81,1471.14,1394.83,1445.93,1432.985,70004
2017-05-01,1351.91,1448.68,1342.78,1415.81,1395.73,100438
2017-04-30,1336.28,1358.94,1309.66,1351.91,1334.3,40643
2017-04-29,1329.62,1343.69,1314.15,1336.28,1328.92,40969
2017-04-28,1332.91,1356.15,1287.62,1329.62,1321.885,77569
2017-04-27,1286.63,1346.79,1285.3,1332.91,1316.045,61771
2017-04-26,1264.31,1309.2,1263.0,1286.63,1286.1,58908
2017-04-25,1248.18,1272.62,1244.21,1264.31,1258.415,43885
2017-04-24,1249.14,1256.36,1234.86,1248.18,1245.61,38542
2017-04-23,1240.89,1256.23,1223.06,1249.14,1239.645,42608
2017-04-22,1249.64,1256.97,1215.78,1240.89,1236.375,43814
2017-04-21,1238.09,1256.97,1235.56,1249.64,1246.265,41344
2017-04-20,1215.2,1246.64,1210.67,1238.09,1228.655,55194
2017-04-19,1206.09,1218.21,1194.08,1215.2,1206.145,43347
2017-04-18,1194.01,1213.88,1191.14,1206.09,1202.51,52747
2017-04-17,1176.8,1202.97,1172.81,1194.01,1187.89,46483
2017-04-16,1176.99,1187.97,1166.74,1176.8,1177.355,18930
2017-04-15,1177.33,1194.85,841.53,1176.99,1018.19,28384
2017-04-14,1176.2,1195.4,1162.16,1177.33,1178.78,47217
2017-04-13,1212.53,1218.66,1150.29,1176.2,1184.475,66051
2017-04-12,1220.74,1225.46,1207.36,1212.53,1216.41,44783
2017-04-11,1206.71,1229.57,1195.76,1220.74,1212.665,37394
2017-04-10,1204.34,1214.87,1194.81,1206.71,1204.84,40013
2017-04-09,1180.78,1215.1,1173.99,1204.34,1194.545,45351
2017-04-08,1190.49,1198.22,1166.65,1180.78,1182.435,33180
2017-04-07,1188.7,1201.23,1173.18,1190.49,1187.205,59746
2017-04-06,1129.87,1201.55,1130.51,1188.7,1166.03,92357
2017-04-05,1141.77,1143.84,1110.06,1129.87,1126.95,69469
2017-04-04,1147.56,1161.19,1122.15,1141.77,1141.67,70998
2017-04-03,1097.4,1157.87,1095.55,1147.56,1126.71,98499
2017-04-02,1086.12,1109.48,1074.21,1097.4,1091.845,70980
2017-04-01,1079.11,1103.74,1067.47,1086.12,1085.605,50658
2017-03-31,1037.91,1088.2,1035.18,1079.11,1061.69,90987
2017-03-30,1041.9,1052.66,1020.93,1037.91,1036.795,74984
2017-03-29,1044.42,1058.66,1008.34,1041.9,1033.5,68852
2017-03-28,1045.14,1068.41,1015.45,1044.42,1041.93,80000
2017-03-27,969.44,1048.85,961.8,1045.14,1005.325,91256
2017-03-26,966.3,1004.32,946.65,969.44,975.485,85332
2017-03-25,939.7,995.96,890.43,966.3,943.195,127044
2017-03-24,1035.03,1038.38,927.35,939.7,982.865,132599
2017-03-23,1044.72,1062.79,1022.02,1035.03,1042.405,56517
2017-03-22,1121.29,1121.88,997.78,1044.72,1059.83,115286
2017-03-21,1047.51,1125.53,1043.87,1121.29,1084.7,92591
2017-03-20,1022.6,1057.5,1005.05,1047.51,1031.275,61431
2017-03-19,971.38,1063.67,967.31,1022.6,1015.49,106444
2017-03-18,1071.71,1103.61,940.18,971.38,1021.895,210424
2017-03-17,1172.88,1174.9,1063.48,1071.71,1119.19,163739
2017-03-16,1253.43,1260.24,1118.96,1172.88,1189.6,132773
2017-03-15,1243.14,1256.95,1236.43,1253.43,1246.69,43592
2017-03-14,1238.19,1255.52,1218.38,1243.14,1236.95,45142
2017-03-13,1225.11,1245.63,1205.61,1238.19,1225.62,60460
2017-03-12,1179.22,1235.46,1160.9,1225.11,1198.18,44412
2017-03-11,1112.39,1202.69,1104.78,1179.22,1153.735,70747
2017-03-10,1191.33,1330.42,988.69,1112.39,1159.555,190472
2017-03-09,1146.97,1206.97,1129.35,1191.33,1168.16,59860
2017-03-08,1232.69,1242.04,1136.88,1146.97,1189.46,97875
2017-03-07,1277.01,1280.89,1148.66,1232.69,1214.775,87722
2017-03-06,1271.22,1280.61,1261.0,1277.01,1270.805,31026
2017-03-05,1264.32,1273.28,1242.1,1271.22,1257.69,25430
2017-03-04,1283.3,1285.78,1228.73,1264.32,1257.255,38418
2017-03-03,1255.47,1291.35,1250.8,1283.3,1271.075,67275
2017-03-02,1222.66,1286.98,1211.96,1255.47,1249.47,78492
2017-03-01,1189.27,1225.04,1154.55,1222.66,1189.795,51153
2017-02-28,1188.83,1208.22,1175.75,1189.27,1191.985,50579
2017-02-27,1171.58,1195.82,1164.27,1188.83,1180.045,35468
2017-02-26,1149.05,1177.47,1130.61,1171.58,1154.04,30764
2017-02-25,1176.49,1180.01,1116.21,1149.05,1148.11,45860
2017-02-24,1171.91,1211.74,1092.41,1176.49,1152.075,108170
2017-02-23,1120.46,1181.6,1113.54,1171.91,1147.57,65737
2017-02-22,1119.03,1132.25,1094.83,1120.46,1113.54,47913
2017-02-21,1077.56,1123.03,1073.54,1119.03,1098.285,57048
2017-02-20,1048.89,1081.78,1040.99,1077.56,1061.385,31010
2017-02-19,1052.28,1056.48,1037.67,1048.89,1047.075,17953
2017-02-18,1049.41,1063.21,1044.68,1052.28,1053.945,25362
2017-02-17,1031.93,1057.39,1025.87,1049.41,1041.63,45711
2017-02-16,1008.19,1040.28,1007.39,1031.93,1023.835,38080
2017-02-15,1008.34,1010.93,999.73,1008.19,1005.33,23359
2017-02-14,995.36,1013.8,986.46,1008.34,1000.13,39537
2017-02-13,996.52,1007.61,975.1,995.36,991.355,32908
2017-02-12,1008.32,1007.82,992.45,996.52,1000.135,14750
2017-02-11,997.61,1014.32,983.93,1008.32,999.125,28319
2017-02-10,978.96,1005.6,947.02,997.61,976.31,62132
2017-02-09,1055.49,1073.03,924.65,978.96,998.84,146746
2017-02-08,1049.56,1069.23,1020.33,1055.49,1044.78,65145
2017-02-07,1024.67,1054.1,1019.87,1049.56,1036.985,39553
2017-02-06,1016.11,1030.6,1010.83,1024.67,1020.715,32019
2017-02-05,1031.85,1033.66,1004.05,1016.11,1018.855,31058
2017-02-04,1013.02,1041.04,1000.41,1031.85,1020.725,39461
2017-02-03,1003.97,1023.72,989.21,1013.02,1006.465,61671
2017-02-02,982.43,1009.13,973.5,1003.97,991.315,50863
2017-02-01,965.49,986.57,959.82,982.43,973.195,45223
2017-01-31,920.73,967.45,917.38,965.49,942.415,54670
2017-01-30,914.55,922.35,911.51,920.73,916.93,19062
2017-01-29,918.51,922.4,912.68,914.55,917.54,11052
2017-01-28,918.01,921.89,912.84,918.51,917.365,14307
2017-01-27,915.56,922.56,907.92,918.01,915.24,30968
2017-01-26,894.41,919.32,893.49,915.56,906.405,33800
2017-01-25,893.75,905.7,883.63,894.41,894.665,37902
2017-01-24,921.46,925.61,889.15,893.75,907.38,58874
2017-01-23,918.84,927.98,910.85,921.46,919.415,32744
2017-01-22,919.84,938.38,888.62,918.84,913.5,47927
2017-01-21,892.91,928.93,889.46,919.84,909.195,40378
2017-01-20,895.21,901.49,878.9,892.91,890.195,38865
2017-01-19,872.03,905.28,870.71,895.21,887.995,58440
2017-01-18,899.66,913.67,845.87,872.03,879.77,69258
2017-01-17,827.34,906.38,825.04,899.66,865.71,82207
2017-01-16,821.17,836.66,817.7,827.34,827.18,33222
2017-01-15,819.63,826.43,808.63,821.17,817.53,24401
2017-01-14,824.83,838.9,808.27,819.63,823.585,44207
2017-01-13,810.11,835.05,771.0,824.83,803.025,89861
2017-01-12,785.43,828.21,739.55,810.11,783.88,120241
2017-01-11,904.37,917.65,751.63,785.43,834.64,194436
2017-01-10,899.78,911.32,890.12,904.37,900.72,53709
2017-01-09,900.86,910.47,870.91,899.78,890.69,62579
2017-01-08,888.87,936.13,875.85,900.86,905.99,76905
2017-01-07,886.16,900.86,806.66,888.87,853.76,130663
2017-01-06,989.35,1027.42,852.55,886.16,939.985,194290
2017-01-05,1135.41,1150.63,874.53,989.35,1012.58,240007
2017-01-04,1033.3,1148.54,1022.32,1135.41,1085.43,156272
2017-01-03,1017.05,1035.47,1006.53,1033.3,1021.0,54788
2017-01-02,995.44,1031.68,990.2,1017.05,1010.94,64951
2017-01-01,963.38,1001.61,956.1,995.44,978.855,41148
2016-12-31,959.04,965.47,942.4,963.38,953.935,27559
2016-12-30,971.08,971.59,927.4,959.04,949.495,70839
2016-12-29,972.17,982.57,949.23,971.08,965.9,61124
2016-12-28,925.78,974.51,925.49,972.17,950.0,77285
2016-12-27,898.38,937.91,893.38,925.78,915.645,49691
2016-12-26,891.07,909.32,885.88,898.38,897.6,38787
2016-12-25,891.07,895.24,851.42,891.07,873.33,42483
2016-12-24,917.17,920.49,880.79,891.07,900.64,46030
2016-12-23,860.15,920.26,858.04,917.17,889.15,102224
2016-12-22,829.21,874.68,828.87,860.15,851.775,70557
2016-12-21,799.1,833.13,795.98,829.21,814.555,65293
2016-12-20,789.79,800.02,787.12,799.1,793.57,34480
2016-12-19,789.01,793.73,786.31,789.79,790.02,25460
2016-12-18,787.17,791.26,783.8,789.01,787.53,14532
2016-12-17,782.05,791.57,779.36,787.17,785.465,23581
